"SBOM name"	"SBOM id"	"package name"	"package group"	"package version"	"package purl"	"package cpe"	"license"	"license type"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"sqlite-libs"	""	"3.26.0-15.el8"	"pkg:rpm/redhat/sqlite-libs@3.26.0-15.el8?arch=x86_64&distro=rhel-8.5&upstream=sqlite-3.26.0-15.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"systemd-libs"	""	"239-51.el8_5.5"	"pkg:rpm/redhat/systemd-libs@239-51.el8_5.5?arch=x86_64&distro=rhel-8.5&upstream=systemd-239-51.el8_5.5.src.rpm"	""	"LGPLv2+ and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"tar"	""	"2:1.30-5.el8"	"pkg:rpm/redhat/tar@1.30-5.el8?arch=x86_64&distro=rhel-8.5&epoch=2&upstream=tar-1.30-5.el8.src.rpm"	""	"GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"ttmkfdir"	""	"3.0.9-54.el8"	"pkg:rpm/redhat/ttmkfdir@3.0.9-54.el8?arch=x86_64&distro=rhel-8.5&upstream=ttmkfdir-3.0.9-54.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"tzdata"	""	"2022a-1.el8"	"pkg:rpm/redhat/tzdata@2022a-1.el8?arch=noarch&distro=rhel-8.5&upstream=tzdata-2022a-1.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"tzdata-java"	""	"2022a-1.el8"	"pkg:rpm/redhat/tzdata-java@2022a-1.el8?arch=noarch&distro=rhel-8.5&upstream=tzdata-2022a-1.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"unzip"	""	"6.0-45.el8_4"	"pkg:rpm/redhat/unzip@6.0-45.el8_4?arch=x86_64&distro=rhel-8.5&upstream=unzip-6.0-45.el8_4.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"utils"	""	"3.3.0"	"pkg:maven/org.codehaus.plexus.utils/utils@3.3.0"	""	"http://www.apache.org/licenses/LICENSE-2.0.txt"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"vertx-core"	"io.vertx"	"4.3.2"	"pkg:maven/io.vertx/vertx-core@4.3.2"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"vertx-core"	"io.vertx"	"4.3.2"	"pkg:maven/io.vertx/vertx-core@4.3.2"	""	"Eclipse Public License - v 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"vertx-web"	"io.vertx"	"4.3.2"	"pkg:maven/io.vertx/vertx-web@4.3.2"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"vertx-web"	"io.vertx"	"4.3.2"	"pkg:maven/io.vertx/vertx-web@4.3.2"	""	"Eclipse Public License - v 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"wildfly-common"	"org.wildfly.common"	"1.5.4.Final-format-001"	"pkg:maven/org.wildfly.common/wildfly-common@1.5.4.Final-format-001"	""	"Apache License 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"xorg-x11-font-utils"	""	"1:7.5-41.el8"	"pkg:rpm/redhat/xorg-x11-font-utils@7.5-41.el8?arch=x86_64&distro=rhel-8.5&epoch=1&upstream=xorg-x11-font-utils-7.5-41.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"xorg-x11-fonts-Type1"	""	"7.5-19.el8"	"pkg:rpm/redhat/xorg-x11-fonts-Type1@7.5-19.el8?arch=noarch&distro=rhel-8.5&upstream=xorg-x11-fonts-7.5-19.el8.src.rpm"	""	"MIT and Lucida and Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"xz-libs"	""	"5.2.4-3.el8"	"pkg:rpm/redhat/xz-libs@5.2.4-3.el8?arch=x86_64&distro=rhel-8.5&upstream=xz-5.2.4-3.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"zlib"	""	"1.2.11-17.el8"	"pkg:rpm/redhat/zlib@1.2.11-17.el8?arch=x86_64&distro=rhel-8.5&upstream=zlib-1.2.11-17.el8.src.rpm"	""	"zlib and Boost"	"Declared"
